geoid,year,rho_H,rho_W,In,Out
26163501500,2021,1080.0,109.0,109.0,1060.0
26163501600,2021,510.0,4476.0,4476.0,503.0
26163501700,2021,553.0,576.0,576.0,547.0
26163501800,2021,1238.0,129.0,129.0,1218.0
26163501900,2021,688.0,5.0,5.0,680.0
26163502000,2021,539.0,39.0,39.0,531.0
26163502600,2021,786.0,46.0,46.0,780.0
26163502700,2021,522.0,533.0,533.0,506.0
26163503100,2021,857.0,202.0,202.0,841.0
26163503200,2021,740.0,190.0,190.0,726.0
26163503300,2021,826.0,37.0,37.0,809.0
26163503400,2021,260.0,208.0,208.0,255.0
26163503500,2021,651.0,91.0,91.0,639.0
26163503600,2021,392.0,59.0,59.0,386.0
26163503900,2021,459.0,90.0,90.0,455.0
26163504000,2021,292.0,5.0,5.0,285.0
26163504100,2021,324.0,60.0,60.0,318.0
26163504200,2021,438.0,58.0,58.0,434.0
26163504300,2021,467.0,24.0,24.0,456.0
26163504400,2021,327.0,39.0,39.0,325.0
26163505100,2021,783.0,621.0,621.0,769.0
26163505200,2021,744.0,61.0,61.0,731.0
26163505400,2021,521.0,51.0,51.0,516.0
26163505600,2021,1057.0,614.0,614.0,1048.0
26163505700,2021,737.0,2842.0,2842.0,721.0
26163505800,2021,819.0,2165.0,2165.0,791.0
26163506100,2021,493.0,187.0,187.0,481.0
26163506200,2021,484.0,421.0,421.0,475.0
26163506300,2021,475.0,1413.0,1413.0,468.0
26163506400,2021,226.0,436.0,436.0,225.0
26163506500,2021,513.0,67.0,67.0,505.0
26163506600,2021,748.0,151.0,151.0,741.0
26163506700,2021,324.0,293.0,293.0,320.0
26163506800,2021,1060.0,197.0,197.0,1044.0
26163506900,2021,894.0,37.0,37.0,881.0
26163507000,2021,715.0,68.0,68.0,705.0
26163507100,2021,582.0,43.0,43.0,577.0
26163507200,2021,279.0,23.0,23.0,273.0
26163507300,2021,558.0,44.0,44.0,550.0
26163507400,2021,732.0,94.0,94.0,722.0
26163507500,2021,580.0,112.0,112.0,576.0
26163508000,2021,245.0,462.0,462.0,243.0
26163508100,2021,363.0,282.0,282.0,358.0
26163509000,2021,505.0,888.0,888.0,500.0
26163509100,2021,1016.0,554.0,554.0,995.0
26163510600,2021,1344.0,185.0,185.0,1294.0
26163511200,2021,356.0,361.0,361.0,351.0
26163511300,2021,580.0,62.0,62.0,560.0
26163511400,2021,570.0,640.0,640.0,562.0
26163511900,2021,449.0,1833.0,1833.0,436.0
26163512800,2021,567.0,414.0,414.0,562.0
26163513200,2021,497.0,59.0,59.0,485.0
26163513300,2021,679.0,46.0,46.0,668.0
26163513700,2021,680.0,1021.0,1021.0,670.0
26163513800,2021,553.0,243.0,243.0,540.0
26163513900,2021,374.0,13.0,13.0,372.0
26163514100,2021,538.0,10.0,10.0,535.0
26163514200,2021,495.0,74.0,74.0,491.0
26163514300,2021,495.0,600.0,600.0,487.0
26163514500,2021,248.0,2.0,2.0,244.0
26163515200,2021,414.0,429.0,429.0,409.0
26163515300,2021,732.0,1156.0,1156.0,720.0
26163515400,2021,554.0,1480.0,1480.0,537.0
26163515700,2021,979.0,461.0,461.0,956.0
26163516000,2021,639.0,33.0,33.0,628.0
26163516400,2021,327.0,369.0,369.0,320.0
26163516500,2021,788.0,1880.0,1880.0,773.0
26163516600,2021,535.0,391.0,391.0,526.0
26163516700,2021,765.0,81.0,81.0,758.0
26163516800,2021,205.0,231.0,231.0,202.0
26163516900,2021,570.0,44.0,44.0,561.0
26163517000,2021,897.0,275.0,275.0,873.0
26163517100,2021,468.0,267.0,267.0,456.0
26163517200,2021,920.0,44344.0,44344.0,903.0
26163517300,2021,668.0,2824.0,2824.0,648.0
26163517500,2021,736.0,10683.0,10683.0,719.0
26163518000,2021,737.0,1068.0,1068.0,723.0
26163518900,2021,433.0,3949.0,3949.0,420.0
26163519000,2021,276.0,514.0,514.0,269.0
26163519100,2021,265.0,223.0,223.0,259.0
26163519200,2021,366.0,740.0,740.0,364.0
26163519300,2021,326.0,384.0,384.0,322.0
26163520200,2021,604.0,5343.0,5343.0,569.0
26163520300,2021,714.0,2184.0,2184.0,688.0
26163520400,2021,564.0,145.0,145.0,553.0
26163520700,2021,1064.0,10844.0,10844.0,1043.0
26163520800,2021,483.0,15685.0,15685.0,476.0
26163521100,2021,431.0,673.0,673.0,416.0
26163521400,2021,531.0,1233.0,1233.0,517.0
26163521500,2021,446.0,2418.0,2418.0,441.0
26163521800,2021,362.0,118.0,118.0,359.0
26163521900,2021,794.0,343.0,343.0,777.0
26163522000,2021,445.0,634.0,634.0,439.0
26163522300,2021,341.0,34.0,34.0,338.0
26163522400,2021,278.0,678.0,678.0,274.0
26163522500,2021,342.0,566.0,566.0,334.0
26163522800,2021,410.0,929.0,929.0,403.0
26163523100,2021,299.0,928.0,928.0,288.0
26163523200,2021,671.0,385.0,385.0,654.0
26163523300,2021,552.0,66.0,66.0,531.0
26163523400,2021,534.0,266.0,266.0,512.0
26163523800,2021,663.0,434.0,434.0,637.0
26163524001,2021,472.0,165.0,165.0,450.0
26163524101,2021,660.0,216.0,216.0,642.0
26163524200,2021,778.0,296.0,296.0,747.0
26163524300,2021,507.0,78.0,78.0,488.0
26163524500,2021,79.0,1249.0,1249.0,76.0
26163524600,2021,288.0,2334.0,2334.0,277.0
26163524700,2021,881.0,407.0,407.0,860.0
26163524800,2021,639.0,38.0,38.0,625.0
26163525400,2021,403.0,41.0,41.0,392.0
26163525700,2021,756.0,93.0,93.0,727.0
26163525800,2021,299.0,172.0,172.0,287.0
26163525900,2021,509.0,410.0,410.0,497.0
26163526000,2021,658.0,1192.0,1192.0,633.0
26163526100,2021,594.0,284.0,284.0,573.0
26163526200,2021,580.0,55.0,55.0,553.0
26163526300,2021,603.0,93.0,93.0,573.0
26163526400,2021,341.0,398.0,398.0,331.0
26163526500,2021,416.0,104.0,104.0,410.0
26163527900,2021,382.0,234.0,234.0,370.0
26163530100,2021,633.0,348.0,348.0,621.0
26163530200,2021,978.0,1131.0,1131.0,954.0
26163530300,2021,381.0,514.0,514.0,374.0
26163530400,2021,300.0,24.0,24.0,297.0
26163530500,2021,616.0,63.0,63.0,606.0
26163530800,2021,368.0,238.0,238.0,362.0
26163530900,2021,391.0,20.0,20.0,384.0
26163531100,2021,240.0,57.0,57.0,235.0
26163531200,2021,852.0,59.0,59.0,841.0
26163531300,2021,284.0,188.0,188.0,275.0
26163531400,2021,408.0,28.0,28.0,401.0
26163531501,2021,361.0,20.0,20.0,356.0
26163531502,2021,203.0,215.0,215.0,196.0
26163531600,2021,464.0,62.0,62.0,460.0
26163531700,2021,393.0,103.0,103.0,391.0
26163531800,2021,386.0,113.0,113.0,386.0
26163531900,2021,237.0,88.0,88.0,233.0
26163532100,2021,653.0,103.0,103.0,645.0
26163532400,2021,449.0,18.0,18.0,442.0
26163532600,2021,591.0,13291.0,13291.0,584.0
26163532700,2021,165.0,32.0,32.0,164.0
26163533000,2021,388.0,153.0,153.0,376.0
26163533100,2021,362.0,97.0,97.0,355.0
26163533200,2021,320.0,9.0,9.0,315.0
26163533300,2021,337.0,48.0,48.0,333.0
26163533400,2021,551.0,40.0,40.0,546.0
26163533600,2021,373.0,6.0,6.0,366.0
26163533800,2021,461.0,49.0,49.0,447.0
26163533900,2021,1037.0,13872.0,13872.0,1010.0
26163534100,2021,482.0,110.0,110.0,478.0
26163534200,2021,756.0,13.0,13.0,738.0
26163534300,2021,320.0,66.0,66.0,315.0
26163534400,2021,364.0,47.0,47.0,359.0
26163534700,2021,768.0,59.0,59.0,756.0
26163534800,2021,566.0,523.0,523.0,558.0
26163535000,2021,649.0,160.0,160.0,640.0
26163535100,2021,411.0,128.0,128.0,405.0
26163535200,2021,547.0,126.0,126.0,537.0
26163535300,2021,956.0,766.0,766.0,936.0
26163535600,2021,1049.0,68.0,68.0,1034.0
26163535700,2021,340.0,35.0,35.0,333.0
26163535800,2021,1032.0,237.0,237.0,1017.0
26163536100,2021,808.0,100.0,100.0,798.0
26163536200,2021,553.0,202.0,202.0,548.0
26163536300,2021,708.0,92.0,92.0,701.0
26163536400,2021,565.0,77.0,77.0,558.0
26163536500,2021,542.0,347.0,347.0,537.0
26163536600,2021,664.0,324.0,324.0,654.0
26163536700,2021,310.0,32.0,32.0,309.0
26163536800,2021,444.0,90.0,90.0,436.0
26163536900,2021,825.0,220.0,220.0,812.0
26163537000,2021,755.0,180.0,180.0,749.0
26163537100,2021,497.0,279.0,279.0,490.0
26163537200,2021,166.0,268.0,268.0,163.0
26163537300,2021,556.0,54.0,54.0,547.0
26163537500,2021,733.0,17.0,17.0,722.0
26163537600,2021,902.0,265.0,265.0,883.0
26163537700,2021,699.0,26.0,26.0,693.0
26163537800,2021,398.0,197.0,197.0,389.0
26163538100,2021,798.0,153.0,153.0,781.0
26163538200,2021,737.0,205.0,205.0,726.0
26163538300,2021,598.0,247.0,247.0,591.0
26163538400,2021,1189.0,260.0,260.0,1164.0
26163538500,2021,1445.0,181.0,181.0,1434.0
26163538600,2021,1417.0,96.0,96.0,1398.0
26163538700,2021,1060.0,587.0,587.0,1046.0
26163538800,2021,497.0,62.0,62.0,495.0
26163538900,2021,1030.0,341.0,341.0,1021.0
26163539000,2021,781.0,205.0,205.0,776.0
26163539100,2021,514.0,67.0,67.0,508.0
26163539200,2021,1314.0,424.0,424.0,1300.0
26163539300,2021,1161.0,138.0,138.0,1146.0
26163539400,2021,1026.0,517.0,517.0,1016.0
26163539500,2021,820.0,2073.0,2073.0,805.0
26163539600,2021,945.0,86.0,86.0,936.0
26163539700,2021,610.0,95.0,95.0,605.0
26163540100,2021,904.0,95.0,95.0,893.0
26163540200,2021,870.0,49.0,49.0,859.0
26163540300,2021,975.0,84.0,84.0,963.0
26163540400,2021,734.0,128.0,128.0,724.0
26163540500,2021,953.0,81.0,81.0,936.0
26163540600,2021,976.0,103.0,103.0,956.0
26163540700,2021,928.0,232.0,232.0,914.0
26163540800,2021,671.0,93.0,93.0,667.0
26163540900,2021,948.0,271.0,271.0,937.0
26163541000,2021,973.0,303.0,303.0,961.0
26163541100,2021,811.0,35.0,35.0,801.0
26163541200,2021,621.0,462.0,462.0,608.0
26163541300,2021,835.0,400.0,400.0,815.0
26163541400,2021,780.0,249.0,249.0,765.0
26163541500,2021,989.0,215.0,215.0,977.0
26163541700,2021,693.0,96.0,96.0,685.0
26163541800,2021,745.0,66.0,66.0,724.0
26163542100,2021,1229.0,211.0,211.0,1214.0
26163542200,2021,1003.0,197.0,197.0,992.0
26163542300,2021,612.0,127.0,127.0,603.0
26163542400,2021,736.0,28.0,28.0,724.0
26163542500,2021,737.0,113.0,113.0,727.0
26163542600,2021,856.0,229.0,229.0,842.0
26163542900,2021,1112.0,630.0,630.0,1095.0
26163543000,2021,625.0,153.0,153.0,616.0
26163543100,2021,777.0,42.0,42.0,771.0
26163543200,2021,856.0,334.0,334.0,845.0
26163543300,2021,1047.0,1879.0,1879.0,1032.0
26163543400,2021,1000.0,21.0,21.0,987.0
26163543500,2021,356.0,17.0,17.0,346.0
26163543700,2021,530.0,28.0,28.0,518.0
26163543900,2021,247.0,458.0,458.0,238.0
26163544000,2021,769.0,93.0,93.0,759.0
26163544100,2021,689.0,9.0,9.0,680.0
26163544200,2021,496.0,36.0,36.0,482.0
26163544300,2021,656.0,299.0,299.0,642.0
26163544800,2021,487.0,60.0,60.0,478.0
26163545100,2021,306.0,90.0,90.0,302.0
26163545200,2021,663.0,26.0,26.0,654.0
26163545500,2021,977.0,326.0,326.0,954.0
26163545600,2021,1199.0,187.0,187.0,1140.0
26163545700,2021,752.0,211.0,211.0,719.0
26163545800,2021,1240.0,154.0,154.0,1196.0
26163545900,2021,929.0,331.0,331.0,909.0
26163546000,2021,777.0,60.0,60.0,761.0
26163546100,2021,1010.0,58.0,58.0,987.0
26163546201,2021,951.0,49.0,49.0,937.0
26163546301,2021,620.0,62.0,62.0,615.0
26163546600,2021,545.0,8.0,8.0,537.0
26163546700,2021,756.0,62.0,62.0,746.0
26163547000,2021,871.0,328.0,328.0,860.0
26163547100,2021,1235.0,390.0,390.0,1221.0
26163547200,2021,937.0,697.0,697.0,923.0
26163550100,2021,1623.0,286.0,286.0,1584.0
26163550200,2021,1768.0,540.0,540.0,1728.0
26163550300,2021,1549.0,134.0,134.0,1500.0
26163550400,2021,757.0,2824.0,2824.0,748.0
26163550500,2021,1643.0,414.0,414.0,1599.0
26163550600,2021,1116.0,967.0,967.0,1085.0
26163550700,2021,2342.0,1826.0,1826.0,2288.0
26163550800,2021,760.0,219.0,219.0,747.0
26163550900,2021,1089.0,984.0,984.0,1068.0
26163551100,2021,2171.0,1037.0,1037.0,2114.0
26163551200,2021,1908.0,1330.0,1330.0,1873.0
26163551300,2021,1725.0,782.0,782.0,1684.0
26163551400,2021,1828.0,1405.0,1405.0,1801.0
26163551500,2021,1067.0,138.0,138.0,1039.0
26163551600,2021,1402.0,160.0,160.0,1375.0
26163551700,2021,1436.0,139.0,139.0,1394.0
26163551800,2021,1626.0,713.0,713.0,1588.0
26163552000,2021,1066.0,499.0,499.0,1032.0
26163552100,2021,1357.0,447.0,447.0,1310.0
26163552200,2021,1160.0,207.0,207.0,1120.0
26163552300,2021,1177.0,474.0,474.0,1128.0
26163552400,2021,882.0,518.0,518.0,856.0
26163552801,2021,1171.0,425.0,425.0,1124.0
26163553000,2021,344.0,2124.0,2124.0,340.0
26163553100,2021,503.0,45.0,45.0,491.0
26163553200,2021,207.0,239.0,239.0,206.0
26163553601,2021,648.0,52.0,52.0,638.0
26163553800,2021,440.0,91.0,91.0,429.0
26163554100,2021,1649.0,684.0,684.0,1609.0
26163554200,2021,1273.0,1110.0,1110.0,1258.0
26163554300,2021,1929.0,268.0,268.0,1897.0
26163554400,2021,1195.0,237.0,237.0,1171.0
26163554500,2021,1025.0,218.0,218.0,1004.0
26163554600,2021,1537.0,272.0,272.0,1513.0
26163554700,2021,1370.0,440.0,440.0,1356.0
26163554800,2021,1520.0,684.0,684.0,1502.0
26163554900,2021,1397.0,1065.0,1065.0,1373.0
26163555100,2021,1924.0,1147.0,1147.0,1895.0
26163555300,2021,1392.0,1192.0,1192.0,1367.0
26163555401,2021,1154.0,335.0,335.0,1133.0
26163555500,2021,1380.0,458.0,458.0,1355.0
26163555600,2021,1200.0,207.0,207.0,1182.0
26163556100,2021,1427.0,1022.0,1022.0,1410.0
26163556200,2021,1155.0,748.0,748.0,1130.0
26163556300,2021,1440.0,1285.0,1285.0,1417.0
26163556400,2021,1950.0,804.0,804.0,1920.0
26163556500,2021,876.0,16206.0,16206.0,859.0
26163556600,2021,1489.0,371.0,371.0,1472.0
26163556700,2021,1121.0,354.0,354.0,1102.0
26163556800,2021,849.0,406.0,406.0,837.0
26163556900,2021,1622.0,241.0,241.0,1594.0
26163557000,2021,1381.0,595.0,595.0,1368.0
26163557100,2021,1086.0,407.0,407.0,1063.0
26163557200,2021,924.0,906.0,906.0,908.0
26163557300,2021,1019.0,702.0,702.0,1009.0
26163557400,2021,1549.0,142.0,142.0,1529.0
26163557500,2021,1665.0,713.0,713.0,1634.0
26163557600,2021,1339.0,1781.0,1781.0,1324.0
26163557700,2021,1983.0,643.0,643.0,1947.0
26163557901,2021,1945.0,2819.0,2819.0,1908.0
26163558000,2021,1818.0,2131.0,2131.0,1781.0
26163558100,2021,1599.0,1025.0,1025.0,1572.0
26163558200,2021,1886.0,545.0,545.0,1861.0
26163558301,2021,920.0,24803.0,24803.0,902.0
26163558400,2021,1759.0,865.0,865.0,1735.0
26163558500,2021,1853.0,295.0,295.0,1824.0
26163558600,2021,972.0,445.0,445.0,955.0
26163558700,2021,1347.0,461.0,461.0,1337.0
26163558800,2021,1313.0,13.0,13.0,1293.0
26163558900,2021,914.0,951.0,951.0,902.0
26163559000,2021,1223.0,39.0,39.0,1209.0
26163559100,2021,1229.0,173.0,173.0,1211.0
26163559200,2021,1001.0,169.0,169.0,989.0
26163559800,2021,633.0,702.0,702.0,613.0
26163560100,2021,1188.0,2453.0,2453.0,1175.0
26163560201,2021,1019.0,241.0,241.0,1002.0
26163560202,2021,1477.0,1591.0,1591.0,1445.0
26163560300,2021,1450.0,1828.0,1828.0,1419.0
26163560400,2021,2565.0,1009.0,1009.0,2519.0
26163561200,2021,3068.0,406.0,406.0,3018.0
26163561301,2021,1749.0,380.0,380.0,1724.0
26163561302,2021,1665.0,2007.0,2007.0,1624.0
26163561600,2021,1897.0,3719.0,3719.0,1868.0
26163561700,2021,1127.0,13003.0,13003.0,1107.0
26163561900,2021,2882.0,368.0,368.0,2840.0
26163562300,2021,970.0,363.0,363.0,956.0
26163562400,2021,2175.0,1266.0,1266.0,2136.0
26163562500,2021,890.0,1542.0,1542.0,882.0
26163562600,2021,1718.0,2883.0,2883.0,1693.0
26163562700,2021,1660.0,2281.0,2281.0,1637.0
26163562800,2021,1691.0,7048.0,7048.0,1674.0
26163562900,2021,1408.0,2238.0,2238.0,1392.0
26163563200,2021,1294.0,141.0,141.0,1275.0
26163563300,2021,1276.0,2278.0,2278.0,1259.0
26163563400,2021,2187.0,452.0,452.0,2160.0
26163563500,2021,2616.0,1028.0,1028.0,2569.0
26163563600,2021,962.0,1197.0,1197.0,942.0
26163563700,2021,818.0,799.0,799.0,803.0
26163563800,2021,1281.0,229.0,229.0,1267.0
26163563900,2021,1144.0,2852.0,2852.0,1129.0
26163564000,2021,879.0,1694.0,1694.0,866.0
26163564100,2021,2025.0,522.0,522.0,1990.0
26163564200,2021,1709.0,1429.0,1429.0,1676.0
26163564300,2021,1141.0,304.0,304.0,1123.0
26163564401,2021,2578.0,347.0,347.0,2525.0
26163564402,2021,2870.0,899.0,899.0,2822.0
26163564501,2021,2738.0,113.0,113.0,2695.0
26163564502,2021,1617.0,822.0,822.0,1591.0
26163564503,2021,1527.0,1757.0,1757.0,1498.0
26163564504,2021,3557.0,713.0,713.0,3490.0
26163564600,2021,3208.0,820.0,820.0,3157.0
26163564700,2021,2194.0,372.0,372.0,2167.0
26163564800,2021,2136.0,1170.0,1170.0,2100.0
26163564900,2021,1005.0,1970.0,1970.0,982.0
26163565001,2021,2171.0,334.0,334.0,2137.0
26163565100,2021,1500.0,2966.0,2966.0,1483.0
26163565200,2021,2023.0,220.0,220.0,1984.0
26163565301,2021,734.0,530.0,530.0,722.0
26163565302,2021,1850.0,484.0,484.0,1810.0
26163565600,2021,1006.0,108.0,108.0,988.0
26163565700,2021,1534.0,240.0,240.0,1507.0
26163565800,2021,1461.0,432.0,432.0,1424.0
26163565900,2021,1088.0,216.0,216.0,1066.0
26163566400,2021,465.0,576.0,576.0,458.0
26163566500,2021,861.0,1434.0,1434.0,839.0
26163566600,2021,886.0,338.0,338.0,866.0
26163566700,2021,1631.0,6240.0,6240.0,1609.0
26163566800,2021,1215.0,605.0,605.0,1195.0
26163566900,2021,2041.0,423.0,423.0,2007.0
26163567000,2021,1163.0,131.0,131.0,1145.0
26163567100,2021,1454.0,1275.0,1275.0,1423.0
26163567201,2021,1507.0,267.0,267.0,1488.0
26163567202,2021,1282.0,178.0,178.0,1258.0
26163567300,2021,1915.0,227.0,227.0,1873.0
26163567400,2021,1039.0,901.0,901.0,1018.0
26163567800,2021,2035.0,789.0,789.0,1988.0
26163567900,2021,1285.0,455.0,455.0,1267.0
26163568000,2021,869.0,717.0,717.0,844.0
26163568200,2021,1631.0,1223.0,1223.0,1594.0
26163568300,2021,1693.0,293.0,293.0,1664.0
26163568400,2021,1676.0,281.0,281.0,1654.0
26163568500,2021,1418.0,134.0,134.0,1384.0
26163568700,2021,1478.0,684.0,684.0,1448.0
26163568800,2021,1462.0,510.0,510.0,1436.0
26163568900,2021,1100.0,1328.0,1328.0,1082.0
26163569100,2021,1132.0,262.0,262.0,1104.0
26163569200,2021,1156.0,1328.0,1328.0,1139.0
26163569300,2021,1643.0,635.0,635.0,1615.0
26163569400,2021,1360.0,435.0,435.0,1338.0
26163569500,2021,1135.0,208.0,208.0,1114.0
26163569600,2021,1546.0,54.0,54.0,1525.0
26163569700,2021,1828.0,392.0,392.0,1802.0
26163569800,2021,1055.0,464.0,464.0,1041.0
26163569900,2021,1100.0,71.0,71.0,1095.0
26163570100,2021,1391.0,461.0,461.0,1361.0
26163570200,2021,1086.0,158.0,158.0,1062.0
26163570400,2021,1727.0,502.0,502.0,1685.0
26163570500,2021,1095.0,663.0,663.0,1066.0
26163570600,2021,703.0,100.0,100.0,690.0
26163570800,2021,887.0,74.0,74.0,866.0
26163570900,2021,833.0,96.0,96.0,813.0
26163571000,2021,732.0,99.0,99.0,722.0
26163571500,2021,1712.0,932.0,932.0,1666.0
26163571600,2021,659.0,601.0,601.0,648.0
26163571700,2021,999.0,336.0,336.0,980.0
26163571800,2021,1297.0,345.0,345.0,1267.0
26163571900,2021,1100.0,444.0,444.0,1077.0
26163572000,2021,777.0,118.0,118.0,758.0
26163572100,2021,2198.0,1236.0,1236.0,2157.0
26163572200,2021,2285.0,1017.0,1017.0,2232.0
26163572400,2021,596.0,478.0,478.0,585.0
26163572500,2021,667.0,267.0,267.0,654.0
26163572600,2021,1890.0,585.0,585.0,1849.0
26163572700,2021,1709.0,428.0,428.0,1671.0
26163572800,2021,2016.0,253.0,253.0,1964.0
26163572900,2021,1052.0,104.0,104.0,1039.0
26163573000,2021,1216.0,745.0,745.0,1182.0
26163573100,2021,1808.0,455.0,455.0,1772.0
26163573300,2021,1271.0,1069.0,1069.0,1244.0
26163573400,2021,1306.0,932.0,932.0,1262.0
26163573501,2021,1181.0,2114.0,2114.0,1138.0
26163573600,2021,1889.0,2008.0,2008.0,1836.0
26163573701,2021,647.0,132.0,132.0,637.0
26163573702,2021,1910.0,871.0,871.0,1858.0
26163573800,2021,1522.0,1526.0,1526.0,1482.0
26163573900,2021,1609.0,677.0,677.0,1556.0
26163574000,2021,1647.0,1781.0,1781.0,1590.0
26163574100,2021,1364.0,1333.0,1333.0,1329.0
26163574203,2021,1250.0,929.0,929.0,1228.0
26163574301,2021,1176.0,1393.0,1393.0,1149.0
26163574600,2021,2166.0,899.0,899.0,2122.0
26163574700,2021,1907.0,596.0,596.0,1872.0
26163574800,2021,1844.0,115.0,115.0,1802.0
26163574900,2021,740.0,5672.0,5672.0,729.0
26163575000,2021,1892.0,553.0,553.0,1849.0
26163575100,2021,1142.0,759.0,759.0,1125.0
26163575200,2021,1781.0,972.0,972.0,1743.0
26163575300,2021,1629.0,534.0,534.0,1604.0
26163575401,2021,1417.0,539.0,539.0,1390.0
26163575500,2021,1630.0,277.0,277.0,1597.0
26163575600,2021,746.0,599.0,599.0,728.0
26163576001,2021,738.0,99.0,99.0,721.0
26163576100,2021,2278.0,1137.0,1137.0,2209.0
26163576200,2021,1087.0,217.0,217.0,1059.0
26163576300,2021,965.0,262.0,262.0,930.0
26163576400,2021,1505.0,1436.0,1436.0,1469.0
26163576500,2021,1589.0,387.0,387.0,1540.0
26163576600,2021,1786.0,149.0,149.0,1728.0
26163576700,2021,1493.0,277.0,277.0,1448.0
26163577000,2021,1483.0,569.0,569.0,1426.0
26163577100,2021,1114.0,354.0,354.0,1068.0
26163577200,2021,1163.0,693.0,693.0,1125.0
26163577300,2021,1247.0,750.0,750.0,1210.0
26163577400,2021,1327.0,779.0,779.0,1292.0
26163577500,2021,1282.0,155.0,155.0,1241.0
26163577600,2021,1468.0,109.0,109.0,1423.0
26163577700,2021,1005.0,79.0,79.0,985.0
26163577800,2021,1902.0,638.0,638.0,1841.0
26163577900,2021,1520.0,334.0,334.0,1469.0
26163578000,2021,1087.0,181.0,181.0,1061.0
26163578500,2021,1895.0,746.0,746.0,1814.0
26163578600,2021,1929.0,1555.0,1555.0,1855.0
26163579100,2021,546.0,399.0,399.0,530.0
26163579200,2021,1025.0,350.0,350.0,997.0
26163579300,2021,775.0,108.0,108.0,743.0
26163579501,2021,430.0,165.0,165.0,417.0
26163579600,2021,1002.0,159.0,159.0,964.0
26163579700,2021,920.0,56.0,56.0,897.0
26163579800,2021,459.0,614.0,614.0,442.0
26163579900,2021,1909.0,9733.0,9733.0,1859.0
26163580100,2021,827.0,4080.0,4080.0,805.0
26163580200,2021,1185.0,22.0,22.0,1157.0
26163580300,2021,1135.0,99.0,99.0,1104.0
26163580400,2021,1136.0,532.0,532.0,1101.0
26163580500,2021,1287.0,296.0,296.0,1248.0
26163580600,2021,1311.0,327.0,327.0,1267.0
26163580700,2021,1407.0,1306.0,1306.0,1362.0
26163580800,2021,651.0,487.0,487.0,634.0
26163580900,2021,1608.0,1076.0,1076.0,1561.0
26163581101,2021,1648.0,1483.0,1483.0,1606.0
26163581200,2021,1526.0,640.0,640.0,1462.0
26163581500,2021,1085.0,205.0,205.0,1040.0
26163581600,2021,2329.0,1699.0,1699.0,2244.0
26163581800,2021,1187.0,222.0,222.0,1155.0
26163581900,2021,1951.0,486.0,486.0,1904.0
26163582000,2021,1335.0,1514.0,1514.0,1292.0
26163582100,2021,1745.0,641.0,641.0,1694.0
26163583001,2021,1053.0,751.0,751.0,1026.0
26163583101,2021,1542.0,103.0,103.0,1505.0
26163583200,2021,1131.0,1333.0,1333.0,1099.0
26163583300,2021,1109.0,608.0,608.0,1074.0
26163583400,2021,2140.0,475.0,475.0,2081.0
26163583500,2021,1153.0,74.0,74.0,1124.0
26163583600,2021,1101.0,65.0,65.0,1065.0
26163583700,2021,1552.0,763.0,763.0,1492.0
26163583800,2021,1967.0,1620.0,1620.0,1898.0
26163583900,2021,1643.0,847.0,847.0,1593.0
26163584000,2021,1850.0,389.0,389.0,1781.0
26163584100,2021,733.0,1231.0,1231.0,713.0
26163584200,2021,1293.0,733.0,733.0,1252.0
26163584300,2021,971.0,2873.0,2873.0,946.0
26163584400,2021,1294.0,2449.0,2449.0,1262.0
26163584501,2021,1098.0,4780.0,4780.0,1075.0
26163584600,2021,747.0,1563.0,1563.0,723.0
26163584700,2021,985.0,251.0,251.0,956.0
26163584801,2021,996.0,55.0,55.0,957.0
26163584802,2021,954.0,38.0,38.0,911.0
26163585500,2021,688.0,3764.0,3764.0,661.0
26163585600,2021,1505.0,325.0,325.0,1455.0
26163585700,2021,927.0,606.0,606.0,904.0
26163585800,2021,1915.0,2799.0,2799.0,1857.0
26163585900,2021,1207.0,512.0,512.0,1163.0
26163586201,2021,2683.0,5780.0,5780.0,2617.0
26163586300,2021,881.0,2613.0,2613.0,856.0
26163587000,2021,1655.0,1536.0,1536.0,1629.0
26163587900,2021,3155.0,4723.0,4723.0,3098.0
